GSM862051,GSM862052,GSM862053,GSM862054,GSM862055,GSM862056,GSM862057,GSM862058,GSM862059,GSM862060,GSM862061,GSM862062,GSM862063,GSM862064,GSM862065,GSM862066,GSM862067,GSM862068,GSM862069,GSM862070,GSM862071,GSM862072,GSM862073,GSM862074,GSM862075,GSM862076,GSM862077,GSM862078,GSM862079,GSM862080,GSM862081,GSM862082,GSM862083,GSM862084,GSM862085,GSM862086,GSM862087,GSM862088,GSM862089,GSM862090,GSM862091,GSM862092,GSM862093,GSM862094,GSM862095,GSM862096,GSM862097,GSM862098,GSM862099,GSM862100,GSM862101,GSM862102,GSM862103,GSM862104,GSM862105,GSM862106,GSM862107
6.515647692,6.999640811,6.919527422,6.457550824,6.722083443,6.60880921,6.562302889,6.442365514,6.523025667,6.437973957,6.80701246,6.749006315,6.798453024,6.767583725,6.568979194,6.485084486,6.578683854,6.645490333,6.52231576,6.433899666,6.860860922,6.28432126,6.392849521,6.54915335,6.437240302,6.49684613,6.480454848,6.264259359,6.2234474,6.775706589,6.533958486,6.421518718,6.325601134,6.510917076,6.440877571,6.371407315,6.33448711,6.388334084,6.510730579,6.732907272,6.429422947,6.493004105,6.608399035,6.486411948,6.689212561,6.226592614,6.572491865,6.458595143,6.504081331,6.518702826,6.396679967,6.762767884,6.481499575,6.40203992,6.16605145,6.402181732,6.184456178
6.060497755,6.064156306,6.256946666,6.214966509,6.270645976,6.240942858,6.252325545,6.150950306,6.208557294,6.257763429,6.350444582,6.133930634,6.133189342,6.043716868,6.0143171,6.079904443,6.194298379,6.164740005,6.185775935,6.145083592,6.18000421,6.104656464,6.241599573,6.39401734,6.162804706,6.166675463,6.152833115,6.266298637,6.120471248,5.95492922,6.229134248,6.075022516,6.387113452,6.222073096,6.289637332,6.06799054,6.266660806,6.252207848,6.324925868,6.295089923,6.331420765,6.155347467,6.178261551,6.144371187,6.114867131,6.188974569,6.293737895,6.127113267,6.32695463,6.083252831,6.172115193,6.181834448,6.239061348,6.244746687,6.334628148,6.127040194,6.215689412
6.230999843,6.438966146,6.308310927,6.372855079,6.513503315,6.46504421,6.271069032,6.906603159,8.320233971,7.50030789,6.323447636,6.481790862,6.400717863,6.144004407,6.104433924,6.299510144,6.39900904,6.852354615,6.607209653,6.611061733,6.562671018,6.509653234,6.689793054,6.276260368,6.251743764,6.39321431,7.087741043,8.19518646,7.065040685,6.39735855,6.357735108,6.188939695,6.253559339,6.465952572,6.419490567,6.478508598,6.35128546,6.49984349,6.177361698,6.255778208,6.427453242,6.180757951,6.460261758,6.283807167,6.320383362,7.227928369,8.065724941,6.561385507,6.561330247,6.245118685,6.26744997,6.34378391,6.236510642,6.142154266,6.496999378,6.806848086,6.591782213
6.276038589,6.121798652,6.343239502,6.232310374,6.371185473,6.557129472,6.250191482,6.243522989,6.245463279,6.362153026,6.365678006,6.008673293,6.393788919,6.36915213,6.429340548,6.277398402,6.302434114,6.145944922,6.37017416,6.404635226,6.288393978,6.442218912,6.049640107,6.310989662,6.250956243,6.502167334,6.315582129,6.166598888,6.2307802,6.261591551,6.118830197,6.20645009,6.44503593,6.440715998,6.463636341,6.626747041,6.387429421,6.158067589,6.227643403,6.282945906,6.238111832,6.34040675,6.31940516,6.540430816,6.306669697,6.069453646,6.221912296,6.149955675,6.181153216,6.328148305,6.240407891,6.347165925,6.239399697,6.276272735,6.506578385,6.556976229,6.471566158
6.250592293,6.227787022,6.285121468,6.330409289,6.160668584,6.257997667,6.214703179,6.326581486,6.508401736,6.243129154,6.151343324,6.203889689,6.205464458,6.215238237,6.28889515,6.399240126,6.261429134,6.270098952,6.194073572,6.18353562,6.188709567,6.305314696,6.167964055,6.371976019,6.233293982,6.178627624,6.292593841,6.446007857,6.211011254,6.230033286,6.223126156,6.392926873,6.348901632,6.526606722,6.14744342,6.228427657,6.002659442,6.365105828,6.244562065,6.267048092,6.365863248,6.480336386,6.315522662,6.1926214,6.151097555,6.283190371,6.220267154,6.232446798,6.404940059,6.388939543,6.22229073,6.221700026,6.189322126,6.224869358,6.144854211,6.256631829,6.349443464
6.111781253,6.274694497,6.473380028,6.230444473,6.35132814,6.403023994,6.207328865,6.258332651,6.352878366,6.308882041,6.258285533,6.328739578,6.236984807,6.15198421,6.292844252,6.286685924,6.200805485,6.254427342,6.348259992,6.127070832,6.112350155,6.276709698,6.35628789,6.279295188,6.05808938,6.18502218,6.116159024,6.105296538,6.158550751,6.132884174,6.194829489,6.34304088,6.187254765,6.170891758,6.379497459,6.366238427,6.136371744,6.196539663,6.47051712,6.216604152,6.175038371,6.260992945,6.109988915,6.326041349,6.195447789,6.118048852,6.203173544,6.094897172,6.211878517,6.242413191,6.281727338,6.094556217,6.177944587,6.187979051,6.16692815,6.180039223,6.162810147
6.256779387,6.407598322,6.226078182,6.406564263,6.205003437,6.385643741,6.230887235,6.227124511,6.29587319,5.976454219,6.233116665,6.430857725,6.080858799,6.360378967,6.059973694,6.13309146,6.260867525,6.234772687,6.101119245,6.239399697,6.292679913,6.449108914,6.335263703,6.30043225,6.387738732,6.207671043,6.374925832,6.15081072,6.058153553,5.99998703,6.429604573,6.254398771,6.207273734,6.194241575,5.987037777,6.389743918,6.445751976,6.101275052,6.34186218,6.231761496,6.112225528,6.292343068,6.188660342,6.251859202,6.172559286,6.30375894,6.449441973,6.182772837,6.205653168,6.225515802,6.105361483,6.117704825,6.049071497,6.334993631,5.95492922,6.082615894,6.280918054
6.345236712,6.193336931,6.152239638,6.12583392,6.33332968,6.034148607,6.231342564,6.252144145,6.226423703,6.113329026,6.295420876,6.317278811,6.121112744,6.247123431,6.127297197,6.33153266,6.312189424,6.257502055,6.062707197,6.381694221,6.324337883,6.386013789,6.05194004,6.271960838,6.190534894,6.142899597,6.117659904,6.303957687,6.144947393,6.287496937,6.226700404,6.249778833,6.387147766,5.995200893,6.170382404,6.117349398,6.121829879,6.08769722,6.32761897,6.142526698,6.206549836,6.100709859,6.288966997,6.270390154,6.309957083,6.26109493,6.354951404,6.133973042,6.238249577,6.28541439,6.003866337,6.146480875,6.125189558,6.184851681,6.200241269,6.089407433,6.204585061
6.136386271,6.241650926,6.278124556,6.613864372,6.195974691,6.452711395,6.444034867,6.14288323,6.042026657,6.264778354,6.443936757,6.471356429,6.450899028,6.230084193,6.141708116,6.441238081,6.489912382,6.229080763,6.563514178,6.242541268,6.37349592,6.343057316,6.071594617,6.423924834,6.41484932,6.561385507,6.468241727,6.501166824,6.456118255,6.168092945,6.072786322,6.25100294,6.332929708,6.312526615,6.479120893,6.209533024,6.325663983,6.304551226,6.089320912,6.319508493,6.2804363,6.265600486,6.211434507,6.044874779,6.33372028,6.446484178,6.19027851,6.389082322,6.150626152,6.105725404,6.252985375,6.248062765,6.26103725,6.322386538,6.310461499,6.219504782,6.445440778
6.333316678,6.368646892,6.447450984,6.569712795,6.44388445,6.37819885,6.5216154,6.432879272,6.535325918,6.400918763,6.485234143,6.41170687,6.455878473,6.335612278,6.243583983,6.319938566,6.556648461,6.568013584,6.378255864,6.519633174,6.333269925,6.422210968,6.48567324,6.438293402,6.489480374,6.409153846,6.408847357,6.382712746,6.404144453,6.411277049,6.471329622,6.382372552,6.567796754,6.359244001,6.417261463,6.392366263,6.547638849,6.523329576,6.396362249,6.589970841,6.47875666,6.254329629,6.391769764,6.470384543,6.474693701,6.228403632,6.548446467,6.498184063,6.831094489,6.341270934,6.602752937,6.595170595,6.497190486,6.476688283,6.452440588,6.377258099,6.255005791
6.439183362,6.387939737,6.585047548,6.220556144,6.501998929,6.606096115,6.235760965,6.277206575,6.392224533,6.295840933,6.624976664,6.481444675,6.433703545,6.571082393,6.348112022,6.238249577,6.529801526,6.606529929,6.324674531,6.498561352,6.198940331,6.603826871,6.226907652,6.435071417,6.440091514,6.66285555,6.476195249,6.580580218,6.321708783,6.38842877,6.397182827,6.402944777,6.52240908,6.650487381,6.605739907,6.097163156,6.311654405,6.5858015,6.400548835,6.408630818,6.310517105,6.639103647,6.452413794,6.48997605,6.482400435,6.254638191,6.329610731,6.082597696,6.268112968,6.327439515,6.606991404,6.332239176,6.421442136,6.528197764,6.58678462,6.44430676,6.509653234
6.380486946,6.200084638,6.198565602,6.341772353,6.276316703,6.295957369,6.273727312,6.248868781,6.146115212,6.297680177,6.260854686,6.177872328,6.149231196,6.297846007,6.265151151,6.361441834,6.339866325,6.317576702,6.366876267,6.144989126,6.178163799,6.212953575,6.183083602,6.534273139,6.446075488,6.279566385,6.139219201,6.079407579,6.077301798,6.288051263,6.150429186,6.317910317,6.135861593,6.418388643,6.389288004,6.110812695,6.075859147,6.262723182,6.310880599,6.238912132,6.263807086,6.250098242,6.286245548,6.304332725,6.303230099,6.490926406,6.288481223,6.341876479,6.38911445,6.17913185,6.234497809,6.18400128,6.371529952,6.195542419,6.474963633,6.195077903,6.189997164
9.712239066,9.349625919,9.797611699,9.857423173,9.480639842,9.624275888,9.882530812,9.633876437,8.625014342,8.869366718,9.902279795,9.570495807,9.199498869,9.270179388,9.335186956,9.202774361,9.051418139,8.443495732,8.399199053,9.836319751,9.272671494,9.652493851,9.537447927,9.393001733,9.798962994,9.901421975,9.264404706,8.334277421,8.330876255,9.880968671,9.378785602,8.935839117,8.906949422,9.214470775,9.00160225,9.077082131,8.506949993,8.153581675,9.618389963,9.507740222,9.34520563,9.303604119,9.351567229,9.870184764,10.06198746,9.478011747,8.44813946,8.49011151,9.630826882,9.350273901,9.476642269,10.61860897,9.74239086,9.149178944,9.118644414,8.187665818,8.712049253
9.665273053,9.093046078,8.8614448,8.470758758,6.884087853,6.678822318,7.35689919,8.170490143,10.84633799,10.50179975,8.853417366,8.973063223,8.173318253,6.752387445,6.377183359,7.226494933,9.017824485,10.3805021,11.019123,9.504144019,9.841318729,9.393001733,8.45511793,7.52703152,7.701788226,7.917756548,8.47464964,10.89631629,10.96484654,9.669132138,9.64381715,8.439684514,7.584990525,7.256724086,8.100332025,8.700418219,10.94585743,10.77237769,9.403489868,8.595216567,9.018309269,8.426823405,7.160970523,7.154545515,7.450438606,8.37676899,10.62334411,11.25835201,9.07991209,9.465361619,8.347604085,8.300272243,6.938359813,7.577712439,8.813421229,10.48014609,10.78959763
6.35191754,6.330202181,6.485234143,6.290457667,6.275641811,6.311113471,6.287027859,6.210019675,6.361413314,6.227383681,6.22309436,6.367448596,6.349977856,6.27686407,6.274441529,6.320129793,6.199167342,6.314564687,6.432321938,6.213619011,6.084100851,6.303863285,6.29136921,6.384452663,6.200408458,6.265998985,6.250468541,6.276550448,6.480888951,6.215554132,6.361069643,6.284310824,6.323369839,6.289522483,6.178249217,6.246927928,6.23414238,6.524017672,6.349443464,6.558195065,6.280370914,6.36377865,6.253495258,6.286828065,6.140836355,6.238099507,6.374830763,6.193543762,6.28293385,6.31359313,6.235657692,6.266878963,6.273326728,6.38089283,6.443988216,5.985748508,6.241182931
6.434202433,6.145749616,6.189546771,6.208227757,6.107595204,6.2982325,6.129757105,6.281474615,6.32265243,6.426837927,6.208227757,6.103600665,6.039133427,6.214703179,6.113053056,6.270411127,6.143802365,6.398784692,6.581068032,6.236652669,5.996676677,6.128477832,6.297613009,6.475388084,6.132605725,6.335705635,6.339541357,6.111636415,6.411574438,5.971694707,6.038040296,6.092555753,6.062850517,6.19277499,6.410704179,6.393704297,6.211144248,6.210360278,6.317436541,6.133646755,5.965682098,6.147134979,6.22376563,6.530724242,6.055874878,6.385334164,6.062828788,6.205549765,6.268717147,6.089387294,6.175895905,6.113780931,6.288699568,6.151144853,5.962378453,6.012342811,6.324513765
5.994873398,6.279283777,6.107937855,6.128375302,6.104371996,6.008171158,6.182244615,6.373023142,5.985245266,6.066137312,6.139092458,6.200241269,6.307441205,6.212280244,6.246904876,6.049616802,6.125524026,6.2145606,6.250878338,6.204518568,6.224673718,6.031087184,6.33770632,6.098720235,6.177261176,6.147457995,6.146465546,6.358954458,6.288709429,6.193142844,6.080327615,6.119667982,6.147732059,6.22876318,6.229957598,6.191492076,6.016970659,6.272853338,6.090799293,6.256902658,6.19189644,6.178005356,6.291552331,6.28033792,6.158410928,6.213810607,6.195632026,6.076218736,6.241102105,6.137279093,6.285859793,6.259803305,6.156109667,6.190483903,6.217021368,6.274532154,6.078707213
8.277177163,8.446962639,8.381835798,8.515179998,8.601175251,8.515179998,8.986364044,8.9285066,9.006531343,9.630080864,8.417253401,8.037469157,8.02834762,8.081387146,8.603411713,8.837933686,9.234415191,8.616517775,8.820929003,8.762421746,8.296624736,8.061870249,7.882931517,8.692205767,8.38369069,8.9285066,9.206977587,8.936373995,9.104620114,8.302771097,8.452118182,8.257899386,8.593744698,8.573123257,8.938309069,8.851338243,9.051418139,8.747789826,8.576799883,8.327118804,8.351557454,8.264988607,8.070757454,8.393208443,8.635502978,8.579147098,8.617463271,8.71700466,8.489714545,8.465825974,8.467138981,8.423330113,8.262678902,8.671177323,8.697937872,8.463908799,8.636070106
6.876688986,8.25301738,8.27968705,7.852711465,7.353192902,6.753105456,6.88220184,7.086336974,7.157058984,6.973277948,7.560739081,8.308993915,8.003094014,7.380788441,7.181718066,7.26318108,6.941414998,7.06942561,6.624671565,7.022529209,7.79432606,7.579252732,7.221838077,6.742287542,6.837116815,6.689212561,6.672048441,6.637855376,6.778048576,7.341740494,7.285405981,6.929581584,6.742821144,6.549753003,6.745420062,6.773299113,6.707267349,6.788247695,7.797178884,7.927553638,8.076649739,6.978189593,7.116986675,6.838268529,6.840508267,6.800725165,7.065040685,6.960850994,7.45106461,7.368188145,6.799936963,6.7185274,6.478629128,6.5937052,6.703496125,6.728400297,6.844891066
6.248613462,6.352850339,6.485524417,6.294949185,6.254453382,6.323942891,6.398991025,6.357749407,6.158080902,6.384383557,6.567399423,6.468371244,6.397774304,6.384288259,6.259455569,6.466590504,6.313792331,6.287920976,6.251175633,6.444122269,6.211434507,6.395792159,6.363852232,6.313991356,6.43622181,6.345547127,6.298544519,6.242697704,6.396632894,6.250109595,6.377899108,6.378936555,6.432827832,6.44430676,6.110743162,6.291928563,6.26377162,6.441921915,6.292689926,6.43932233,6.214886766,6.326408041,6.342769112,6.446766131,6.335263703,6.36156992,6.488806562,6.295808683,6.463661284,6.634554898,6.301112417,6.360233862,6.34505103,6.264538944,6.323218525,6.388789321,6.424849753
6.67821769,7.260531835,6.874343755,6.567633997,6.99077987,7.34126436,6.969304287,6.922916547,6.711421328,6.914614592,6.895876152,6.872875895,7.109398157,7.441760235,7.258768219,6.951501935,6.586538788,6.589123493,6.81314387,6.64408973,7.003803544,7.034365616,7.122814703,7.346544838,6.849322056,6.9095271,6.832861825,6.63507394,6.933963176,6.656103604,6.98529211,6.956304256,6.954316761,7.199806494,6.722911148,6.70416518,6.718043481,6.712551885,6.686400057,7.141113792,6.851866294,7.020061927,6.816161579,6.820053616,6.627273934,6.653347274,6.641559126,6.64287643,6.799485316,6.951136865,7.210423172,6.981185884,6.824356364,6.806848086,6.643264331,6.745530718,6.519538773
9.141013169,9.429541266,8.877853516,8.608044681,7.24693803,6.462202927,6.647545688,7.279012988,7.079854022,7.264174391,9.045571471,10.19210558,10.60898931,9.193042857,7.783843517,7.280729377,7.266354998,6.957415116,7.37859961,8.278783379,8.902709872,8.218854333,8.023411731,6.935555508,6.85410464,7.822802793,7.088585614,6.876167054,7.445435947,8.71657145,9.721450014,10.19699609,8.912690926,7.496134351,7.565403461,7.503896653,7.264632714,7.253664788,8.355420931,8.081721814,8.05821155,7.701208788,6.997676612,6.700947929,6.755057022,7.245024444,7.277508378,7.659451859,8.251862579,8.826679537,9.876244223,7.752896373,7.394362524,7.406232105,7.646243982,7.278736878,7.575452659
7.855712321,9.203301838,9.009690625,8.716169544,8.53778174,7.87854774,7.2368395,7.445994784,7.225742543,6.951136865,8.263204176,9.000958254,9.102847649,8.870361325,8.36260762,7.863674146,7.392873493,7.224029676,6.544093813,7.682535241,8.58067747,8.697394364,9.133214989,8.733454948,8.337848769,7.720278277,7.23280609,6.951665041,7.117438408,8.0188896,8.982785865,8.88788366,8.363076187,7.850933959,7.370948176,6.983276744,6.94953596,7.211814368,8.460639169,9.045571471,9.293343239,8.807061425,8.790634629,8.365451462,7.934638715,7.356636111,7.425212326,7.096263849,8.437905198,8.910500325,8.491309969,8.265807972,8.11659109,7.762536031,7.28326807,7.259019615,7.007251519
6.761471321,6.71210095,6.93647716,7.448850698,8.401502905,8.971516308,8.913218669,8.785633374,8.845013442,8.740163001,6.945336516,6.624402809,7.221136728,8.91428639,9.016078182,9.298740193,8.96718844,9.148673293,8.709830479,7.238107618,7.180176392,7.216684866,7.589769677,7.852288406,8.187665818,7.958121776,8.984349708,8.939416919,8.220590988,7.511908301,6.984915545,8.018480909,8.551840301,8.982266738,8.802093528,8.642587432,8.74427702,8.733924986,6.295934464,6.928011426,6.646831664,7.554319568,8.360426458,8.236820687,8.703947295,8.754296356,8.701444803,8.577603027,6.88002288,6.744090824,7.810012304,7.946620842,8.046468587,8.900387227,8.839177221,9.197745707,8.329273902
6.125189558,6.404767657,6.406163427,6.246772768,6.290579682,5.949184919,6.322120446,6.243274972,6.301662821,6.241169938,6.318708061,6.34431559,6.438987358,6.322591405,6.39145508,6.267865673,6.248348308,6.284887273,6.340222734,6.32673749,6.19596561,6.271223353,6.218742273,6.206721207,6.205252318,6.3896442,6.240534535,6.476030308,6.437619261,6.447121648,6.501918586,6.30173089,6.242910578,6.297994003,6.166518084,6.498818967,6.479969934,6.401916401,6.207240302,6.262527839,6.294162787,6.264473306,6.042481955,6.18120136,6.409777566,6.309433304,6.442313184,6.353765779,6.138046865,6.371107954,6.557327129,6.384443763,6.083729744,6.461617888,6.209014302,6.424441095,6.356274387
6.03517034,6.05416606,5.882541159,6.183049802,6.040153622,6.141943722,6.016031482,5.923358556,6.070826593,6.232661813,6.101802787,5.991830321,5.961925906,5.969550587,6.151852719,6.389606756,5.998077845,6.039410103,6.158724243,6.083079572,6.287455534,6.19018539,5.974578254,6.096276219,6.131076131,6.05451549,6.00891871,6.071508873,6.113025751,6.016681175,6.016809821,6.113161804,5.952058874,6.023082196,5.969732126,6.105582078,5.883572651,6.069692218,6.141105302,6.05764072,6.031700212,6.088242774,6.138514565,5.812929109,6.358943217,5.955820532,5.890704024,6.091393283,6.196982042,5.923202727,6.046326674,6.015908292,6.139570692,6.003586319,6.272940149,6.043443983,6.119203047
6.298848587,6.106720426,6.556021436,6.605329599,6.351173925,6.363167427,6.681974408,6.609009332,6.637546482,6.68126047,6.338421859,6.51590956,6.509764391,6.369707118,6.440355346,6.703305733,6.670397782,6.341071439,6.64138943,6.468689459,6.389129405,6.417488799,6.567567,6.386890695,6.614342675,6.5333176,6.585047548,6.622277912,6.757566758,6.421305513,6.454107989,6.407712654,6.288425845,6.475749347,6.367904375,6.544386442,6.658740083,6.621268389,6.295100927,6.390598743,6.441586012,6.60580041,6.523982427,6.69098376,6.626087959,6.620642455,6.426176627,6.659542043,6.514692457,6.480082739,6.775212425,6.591974577,6.661209573,6.670489443,6.647141248,6.627167876,6.772902318
6.179705254,6.099069934,6.298080416,6.048794788,6.270909551,6.205139887,6.26011704,6.241044766,6.126247641,6.20993064,6.220783688,6.292795891,6.050837219,6.173539845,6.136322812,6.326299385,6.162855161,6.004573088,6.110496625,6.210536007,6.292430393,6.126369398,6.31107945,6.18363067,6.103815324,6.189510821,6.011483499,6.157284687,6.366835329,6.266699159,6.204981755,6.29688712,6.357043956,6.213254543,6.128995006,6.154879844,6.117538643,6.085610909,6.31299947,6.198565602,6.128511399,6.296653857,6.306276086,6.21449451,6.18227353,6.319003671,6.171103019,6.24580603,6.292095591,6.237603323,6.192034144,6.126843062,6.205389034,6.139570692,6.172521494,6.291182894,6.26849015
6.112490884,6.662105092,6.5376723,6.519712722,6.232119339,6.575521169,6.404552288,6.468347186,6.432848337,6.276818345,6.381785935,6.498934545,6.527092796,6.382837414,6.462371904,6.36234121,6.37258728,6.333512843,6.240290531,6.352961895,6.588766864,6.384038863,6.413775693,6.276668513,6.274663585,6.266526943,6.17610046,6.327493452,6.333630044,6.269117791,6.432551556,6.65460843,6.37155355,6.426532577,6.243376523,6.144317347,6.42080807,6.274869946,6.276407807,6.552778757,6.485706031,6.190336362,6.365134563,6.324193175,6.428731633,6.403095995,6.367420231,6.355026237,6.435071417,6.423463561,6.502456669,6.462691365,6.369283611,6.533039303,6.259521657,6.187560546,6.287802446
6.295750745,6.13034218,6.138977628,6.250042171,6.228127844,6.218437908,5.962438203,6.154272999,6.136401034,6.15151768,6.20419608,6.18774508,6.091967443,6.234242144,6.244769401,6.258332651,6.193360796,6.158788627,6.049993269,6.37803701,6.245919598,6.063143388,6.186860715,6.208980078,6.134738243,6.22682438,5.957926189,6.276224278,6.226249847,6.166305682,6.122327695,6.273909813,6.214759105,6.194285872,6.255248393,6.267920447,6.204803901,6.143427057,6.230417919,6.063793135,6.210605162,6.126875758,6.262193333,6.213739349,6.203185643,6.179642387,6.214407681,6.340765679,6.175238866,6.180195987,6.117750702,6.176066933,6.264162223,6.210745177,6.186629183,6.259904317,6.212259215
6.132719266,6.120206901,6.228149364,6.236728924,6.263750045,6.178713251,6.148891428,6.119043112,6.109624266,6.237187315,6.237274123,6.354390502,6.257610114,6.219422568,6.285605997,6.180049973,5.955685549,6.171055636,6.211998308,6.084271859,6.319493082,6.217902364,6.199514781,6.220382836,6.398900565,6.27248208,6.246279219,6.259610861,6.268268679,6.215413033,6.174319019,6.246208459,6.202091071,6.202706988,6.347942279,6.296838567,6.046135597,6.3247666,6.23172846,6.345304866,6.226369744,6.298414509,6.246068895,6.213643497,6.223281117,6.318970248,6.14190782,6.166784392,6.077979115,6.260461899,6.189356506,6.002482258,6.159378037,6.144216641,6.231194986,6.082170724,6.155594272
8.453756394,7.630463385,8.14962772,8.311386652,7.484597773,7.599913057,7.228632392,7.059757926,6.870703881,7.054962118,8.162987181,7.909850985,8.170931611,7.480707568,7.461037946,7.3021568,7.191383196,7.007044739,6.826160615,8.300272243,7.587454445,7.67695945,7.417412118,6.736234294,7.240984809,7.114603639,7.221838077,7.170978293,6.925251064,8.241233487,7.885850214,7.770567947,7.593429986,7.613862455,7.309881476,7.129116721,7.029155234,6.791888442,8.060420305,8.322509662,7.943116865,7.686650714,7.17893235,7.467626144,7.430777218,7.133786466,6.931308357,7.087352406,8.433388283,7.625260001,7.899385637,7.741968059,7.365826291,7.3877046,7.102904362,7.011895854,7.042443988
6.287224505,6.288437576,6.272424329,6.083553404,6.345594556,6.168625862,6.078904156,6.072244525,6.114142084,6.242178697,6.063977299,6.165691705,6.135666944,6.451310683,6.110146104,6.025299024,6.221880762,6.169581236,6.131116312,6.162079208,5.921127597,6.055089022,6.146166542,6.16589772,6.076255388,6.094501814,6.021909972,6.352077688,5.87991289,6.161843485,6.13582271,6.348758358,5.98485879,6.061191419,5.928609554,6.117074509,6.24960149,5.949567723,6.182664521,6.1895896,6.290786662,5.843214071,6.208489493,6.149955675,6.128104924,6.371766131,6.097092984,6.145177855,5.98339727,5.928856038,6.162026535,5.947375433,6.327066796,5.904316801,6.107140632,6.170067478,6.405369014
6.593106336,6.286741149,6.379189607,6.539186743,6.412269211,6.447947059,6.400137613,6.441216229,6.470125034,6.467549731,6.35191754,6.307321542,6.359087679,6.377241521,6.342645257,6.487397854,6.516841263,6.466004656,6.383077689,6.458415472,6.40734854,6.361141063,6.824487389,6.524680073,6.432551556,6.311539752,6.253929606,6.231010558,6.353329682,6.148891428,6.425543005,6.370022424,6.256706126,6.446395529,6.282707763,6.488050784,6.443501792,6.404265801,6.500007352,6.500350218,6.526435029,6.324856466,6.477876267,6.31645715,6.294695844,6.472847841,6.462019956,6.38139927,6.217857939,6.555335462,6.423364734,6.525381644,6.39277936,6.473211758,6.365462921,6.357927697,6.409702879
7.189356714,7.107018073,6.689212561,6.491684997,6.5782909,6.34748351,6.604948901,6.55724229,6.556285845,6.740929605,7.278736878,6.488109288,6.784594684,6.306102972,6.305217028,6.545699084,6.609148286,6.637410725,6.772611866,6.94125251,7.263933617,6.89638522,6.817981526,6.509983953,6.984758352,6.796782412,6.481819758,6.715786284,6.658452237,7.111799829,6.86855407,7.173647848,6.445367074,6.400363705,6.757905137,6.693999766,6.303342976,6.642472645,6.80922521,6.778732598,6.434888268,6.908050371,6.668624474,6.546562802,6.519002219,6.528633848,6.366460294,6.592284007,6.805117337,6.637478513,6.539009471,7.100146772,6.408152529,6.531122617,6.528670303,6.577869418,6.957649012
6.001691335,6.238020435,6.27728826,6.01991069,6.266476161,6.219057412,6.041707213,6.101699965,6.178151459,6.384304185,6.207677825,6.372323493,6.121766841,6.249252896,6.056657551,6.086507722,6.088280108,6.236881205,6.280456349,6.062807941,6.148483873,6.051503469,6.183548469,6.250674398,6.177000273,6.107904914,6.379309667,6.309200416,6.163531939,6.119261216,6.060430241,6.237074318,6.275664318,6.074551568,6.118032958,6.245838843,6.294812291,6.151839561,6.198872619,6.065694033,6.156876321,6.414258775,6.54188935,6.230601008,6.203916718,6.06881287,6.140733071,6.179800268,6.067489658,6.238700879,6.212973332,6.181315849,6.3525663,6.157501134,6.268924515,5.998458141,6.114959128
6.993296875,6.465740511,6.532381662,6.286593175,6.804513527,6.903292453,7.018119072,7.858616266,7.6752351,7.830825566,6.918815048,6.605329599,6.363948899,6.814512329,6.534112052,6.89028066,7.20279396,7.238542364,7.431882549,7.020648729,6.931643623,6.761906943,6.996491174,6.967496561,7.239498812,7.474470034,7.602813211,7.702116961,7.724754075,6.848258346,6.646511226,6.51571757,6.704482329,7.101018435,7.141591193,7.420354993,7.155612835,7.370198622,6.485454538,6.815846297,6.525653063,6.384497152,6.807720532,7.263933617,6.806440825,7.740312803,7.677350086,7.36474317,6.532743873,6.751129134,6.484273972,7.317193413,7.239257446,7.169395717,7.494681075,7.245252559,7.599358125
6.033895107,6.140112758,5.98740251,6.145600392,6.175494999,6.214285818,6.129457576,6.190290781,6.150402115,6.133752278,6.212647242,6.278461653,6.158763035,6.222872942,6.415288878,6.101326617,6.291743344,6.042872139,6.050808895,6.100840479,6.196493449,6.085269686,6.189072422,6.398042829,6.108409366,6.086080503,6.192493065,6.12776582,6.262943848,6.114930606,6.340722875,6.081986799,5.928927427,6.105155097,6.086123608,6.113194078,6.061334943,5.919867419,6.263602331,6.213309496,6.084591373,6.008223016,5.93611132,6.104972081,6.152898296,6.074767514,6.051572192,6.126369398,6.031563262,6.163764764,6.186013404,6.146596864,6.20273095,6.124157284,5.9118889,6.043243337,6.049333576
6.011274166,6.175270401,6.390994504,6.237274123,6.233083868,6.191262616,6.240976792,6.126369398,6.079904443,5.947512102,6.260846443,6.138500675,6.090972087,6.01691087,6.130609891,6.23877804,6.173089929,6.425292206,5.961765327,6.458970301,6.20596047,6.327305806,6.065358614,6.137018432,6.070044581,6.261476416,6.144317347,6.092084822,6.295380412,6.04777226,6.040853992,6.148147258,5.982705716,5.965435245,6.002723932,6.070768844,6.358455956,6.256106021,6.082779578,6.177052658,6.201847522,6.089656282,6.167244514,6.166648804,6.215251137,6.06459766,6.26707018,6.234517852,6.099463931,5.980917241,5.979715584,5.953825862,6.175665488,5.869656042,6.217388424,6.343919289,6.148595547
